id_en	text_fr	text_clean
en_6319	Le pâtissier était en miettes après avoir raté ses biscuits.	Le pâtissier était en miettes après avoir raté ses biscuits.
en_6319	Le pâtissier a fait brûler ses biscuits : son cœur était en miettes.	Le pâtissier a fait brûler ses biscuits : son cœur était en miettes.
en_6319	Le boulanger avait cramé sa fournée de biscuits, on l'a retrouvé en miettes.	Le boulanger avait cramé sa fournée de biscuits, on l'a retrouvé en miettes.
en_6319	Après avoir brûlé une fournée de cookies, le pâtissier avait le moral en miettes.	Après avoir brûlé une fournée de cookies, le pâtissier avait le moral en miettes.
en_6319	Après avoir brûlé ses cookies, le pâtissier avait le coeur en miettes.	Après avoir brûlé ses cookies, le pâtissier avait le coeur en miettes.
en_6319	Après avoir brûlé une fournée de cookies, un boulanger se sentit perdre la flamme	Après avoir brûlé une fournée de cookies, un boulanger se sentit perdre la flamme
en_6319	Dès qu'il a vu que ses cookies avaient brûlés, il a su que c'était cuit pour son goûter.	Dès qu'il a vu que ses cookies avaient brûlés, il a su que c'était cuit pour son goûter.
en_6319	Après avoir brûlé une fournée de gâteau le pâtissier a broyé du noir.	Après avoir brûlé une fournée de gâteau le pâtissier a broyé du noir.
en_6319	Il a fallu plusieurs essais au pâtissier pour réussir la cuisson de ses cookies ; ce n’était pas du gâteau.	Il a fallu plusieurs essais au pâtissier pour réussir la cuisson de ses cookies ; ce n’était pas du gâteau.
en_6319	Après avoir brûler une fournée de cookies, le pâtissier s'est effrité.	Après avoir brûler une fournée de cookies, le pâtissier s'est effrité.
en_6319	Après avoir bu le rhum de ses babas, le pâtissier se sentira mi-saoul.	Après avoir bu le rhum de ses babas, le pâtissier se sentira mi-saoul.
en_6319	Après avoir fait brûler une fournée de cookies, le cuisinier était à ramasser à la petite cuillère.	Après avoir fait brûler une fournée de cookies, le cuisinier était à ramasser à la petite cuillère.
en_6319	Après avoir fait brûler une fournée de cookies, le boulanger n'avait plus qu'à ramasser les miettes.	Après avoir fait brûler une fournée de cookies, le boulanger n'avait plus qu'à ramasser les miettes.
en_6319	Le boulanger a brûlé une fournée de baguettes, ce qui l'a mis dans le pétrin.	Le boulanger a brûlé une fournée de baguettes, ce qui l'a mis dans le pétrin.
en_6319	Après avoir brûlé une fournée de cookies, le boulanger se sentit prêt à craquer.	Après avoir brûlé une fournée de cookies, le boulanger se sentit prêt à craquer.
en_6320	Si tu oublies ta soupe de lettres sur le feu en sortant, les mots vont te manquer en rentrant.	Si tu oublies ta soupe de lettres sur le feu en sortant, les mots vont te manquer en rentrant.
en_6320	Si votre chien digère mal la soupe alphabet, vous devriez pouvoir le suivre à la lettre.	Si votre chien digère mal la soupe alphabet, vous devriez pouvoir le suivre à la lettre.
en_6320	Chaque fois que je cuisine des pâtes alphabet, je suis les instructions à la lettre.	Chaque fois que je cuisine des pâtes alphabet, je suis les instructions à la lettre.
en_6320	Fais attention en faisant ton caramel, ça peut partir en sucette.	Fais attention en faisant ton caramel, ça peut partir en sucette.
en_6320	Si vous laissez une casserole de cassoulet sur le feu et que vous partez, ça risque d’être la fin des haricots.	Si vous laissez une casserole de cassoulet sur le feu et que vous partez, ça risque d’être la fin des haricots.
en_6320	Si vous laissez votre soupe de lettre déborder, A B C Désastreux	Si vous laissez votre soupe de lettre déborder, A B C Désastreux
en_6320	Si tu rates ton guacamole, il te faudra un avocat.	Si tu rates ton guacamole, il te faudra un avocat.
en_6320	Une soupe alphabet laissée sur le feu sans surveillance pourrait causer bien des maux.	Une soupe alphabet laissée sur le feu sans surveillance pourrait causer bien des maux.
en_6320	Si on laisse une soupe aux pâtes alphabets sur le feu sans surveillance, on risque de créer U.N A.C.C.I.D.E.N.T.	Si on laisse une soupe aux pâtes alphabets sur le feu sans surveillance, on risque de créer U.N A.C.C.I.D.E.N.T.
en_6320	La recette de cette soupe de pâtes alphabet doit être respectée à la lettre.	La recette de cette soupe de pâtes alphabet doit être respectée à la lettre.
en_6320	Si vous mettez dans votre potage des pâtes en forme de lettres, ne le laissez jamais sur votre cuisinière sans surveillance ! L’ “O" pourrait déborder.	Si vous mettez dans votre potage des pâtes en forme de lettres, ne le laissez jamais sur votre cuisinière sans surveillance ! L’ “O" pourrait déborder.
en_6320	Si vous laissez de la soupe alphabet sur le feu sans surveillance, ah bé c'est désastreux.	Si vous laissez de la soupe alphabet sur le feu sans surveillance, ah bé c'est désastreux.
en_6320	Si on laisse une soupe alphabet sur le feu et qu'on sort, ça sera un désastre de A à Z.	Si on laisse une soupe alphabet sur le feu et qu'on sort, ça sera un désastre de A à Z.
en_6320	C'est toujours quand je prépare des pâtes alphabet consonne à la porte.	C'est toujours quand je prépare des pâtes alphabet consonne à la porte.
en_6320	En laissant des pâtes alphabet sur le feu on risque d'écrire l'histoire.	En laissant des pâtes alphabet sur le feu on risque d'écrire l'histoire.
en_6330	Le triglyphe se plaignait de la pluie : "Je ne veux pas que mes cheveux frisent".	Le triglyphe se plaignait de la pluie : "Je ne veux pas que mes cheveux frisent".
en_6330	Oui, j'ai peint une bande de motifs colorés en haut des murs du salon, pourquoi? Ça te défrise?	Oui, j'ai peint une bande de motifs colorés en haut des murs du salon, pourquoi? Ça te défrise?
en_6330	Michel-Ange y était fresque, mais il n'a pas pu finir sa dernière sculpture.	Michel-Ange y était fresque, mais il n'a pas pu finir sa dernière sculpture.
en_6330	Le triglyphe commente : "Il fait frisquet ici...".	Le triglyphe commente : "Il fait frisquet ici...".
en_6338	"J'ai fabriqué une cotte de maille" répondit Tom par mail.	"J'ai fabriqué une cotte de maille" répondit Tom par mail.
en_6338	“Je crée mon armure en cotte de mails" envoya Tom.	“Je crée mon armure en cotte de mails" envoya Tom.
en_6338	“Cette armure, je la fabrique avec des maillons", répondit Tom, “il n’y a que ça qui m’aille".	“Cette armure, je la fabrique avec des maillons", répondit Tom, “il n’y a que ça qui m’aille".
en_6343	Les tailleurs de crayons ne payent pas de mine.	Les tailleurs de crayons ne payent pas de mine.
en_6345	Le poisson a raté la sonde parce qu'il était bloqué sur la ligne.	Le poisson a raté la sonde parce qu'il était bloqué sur la ligne.
en_6345	Le poisson a raté l'appel parce qu'il était coincé sur l'autre ligne.	Le poisson a raté l'appel parce qu'il était coincé sur l'autre ligne.
en_6345	Le poisson a manqué l'appel parce qu'il était bloqué sur l'autre ligne.	Le poisson a manqué l'appel parce qu'il était bloqué sur l'autre ligne.
en_6345	Le poisson a loupé son appel, la ligne à coupé.	Le poisson a loupé son appel, la ligne à coupé.
en_6345	Le poisson n'a pas entendu parler parce qu'il était blocé sur l'autre ligne.	Le poisson n'a pas entendu parler parce qu'il était blocé sur l'autre ligne.
en_6347	" Dans l’émission de ce soir, je parlerai de la mise en berne des drapeaux " annonça Stéphane.	" Dans l’émission de ce soir, je parlerai de la mise en berne des drapeaux " annonça Stéphane.
en_6347	"En fait ce n'est pas moi qui présentait Secret d'Histoire, c'était une doublure !" me berna Stéphane.	"En fait ce n'est pas moi qui présentait Secret d'Histoire, c'était une doublure !" me berna Stéphane.
en_6347	Je suis le présentateur de Fort Boyard, déclara Olivier mine de rien.	Je suis le présentateur de Fort Boyard, déclara Olivier mine de rien.
en_6347	Cet animateur télévisé présentait bien dans son costume sur mesure.	Cet animateur télévisé présentait bien dans son costume sur mesure.
en_6347	Je suis le présentateur de “La Dernière Séance", a dit Eddy, schmollement.	Je suis le présentateur de “La Dernière Séance", a dit Eddy, schmollement.
en_6347	J’anime une " émission de recherche d’appartements " Stéphane plaça-t-il	J’anime une " émission de recherche d’appartements " Stéphane plaça-t-il
en_6347	Ce loto du patrimoine, c'est pour ceux que Stéphane berne.	Ce loto du patrimoine, c'est pour ceux que Stéphane berne.
en_6347	Stéphane plaça : "Je suis l'animateur de Maison à vendre"	Stéphane plaça : "Je suis l'animateur de Maison à vendre"
en_6347	"Je suis le présentateur de Touche pas à mon poste," Cyril anônna-t-il.	"Je suis le présentateur de Touche pas à mon poste," Cyril anônna-t-il.
en_6347	L'animateur de l'émission "Ça se discute" pouvait se vanter d'être connu de l'homme Delarue.	L'animateur de l'émission "Ça se discute" pouvait se vanter d'être connu de l'homme Delarue.
en_6347	Quand Melvyn draggue, il se vante de présenter le South Bank Show.	Quand Melvyn draggue, il se vante de présenter le South Bank Show.
en_6347	L'ancien présentateur de Questions pour un champion doit souvent rappeler qu’il est français et non perse.	L'ancien présentateur de Questions pour un champion doit souvent rappeler qu’il est français et non perse.
en_6347	"Je suis le présentateur de Touche pas à mon poste !", Cyril ânonna.	"Je suis le présentateur de Touche pas à mon poste !", Cyril ânonna.
en_6359	J'ai cherché mes parents pendant des années, j'ai finalement retrouvé ma mer à St Malo.	J'ai cherché mes parents pendant des années, j'ai finalement retrouvé ma mer à St Malo.
en_6365	Au pressing, les anciens doivent souvent repassés derrière les nouveaux.	Au pressing, les anciens doivent souvent repassés derrière les nouveaux.
en_6365	Les nettoyeurs de vêtements sont souvent pressés pour gagner du temps.	Les nettoyeurs de vêtements sont souvent pressés pour gagner du temps.
en_6365	Les nettoyeurs à sec sont souvent pressés de temps.	Les nettoyeurs à sec sont souvent pressés de temps.
en_6365	Les nettoyeurs à sec sont souvent pressés par le temps.	Les nettoyeurs à sec sont souvent pressés par le temps.
en_6365	Les nettoyants à sec sont souvent pressés pour le temps.	Les nettoyants à sec sont souvent pressés pour le temps.
en_6367	Le percussioniste a été très bon pour l'analyse des symboles.	Le percussioniste a été très bon pour l'analyse des symboles.
en_6367	Le percussionniste était très doué pour l'analyse des symboles.	Le percussionniste était très doué pour l'analyse des symboles.
en_6367	Le percussionniste était très doué pour analyser les symboles.	Le percussionniste était très doué pour analyser les symboles.
en_6367	Le percussionniste était très bon à analyser les symboles.	Le percussionniste était très bon à analyser les symboles.
en_6375	Les astonautes ont très souvent un point de vue différent des autres.	Les astonautes ont très souvent un point de vue différent des autres.
en_6375	Les astronomes ont souvent leur propre point de vue privé.	Les astronomes ont souvent leur propre point de vue privé.
en_6384	L’IFOP et l’INSEE sondaient instituts diamétralement opposés.	L’IFOP et l’INSEE sondaient instituts diamétralement opposés.
en_6384	Les idées des Australiens et des Français sont aux antipodes les unes des autres.	Les idées des Australiens et des Français sont aux antipodes les unes des autres.
en_6387	Les vieux joueurs de basebol ne meurent jamais, ils se battent.	Les vieux joueurs de basebol ne meurent jamais, ils se battent.
en_6387	Les vieux joueurs de baseball ne meurent jamais, ils se battent jusqu'au bout.	Les vieux joueurs de baseball ne meurent jamais, ils se battent jusqu'au bout.
en_6395	Si vous apercevez une baleine, vous auriez peut-être raie-son de douter, car c’est rarissime.	Si vous apercevez une baleine, vous auriez peut-être raie-son de douter, car c’est rarissime.
en_6395	Apercevoir une baleine ici, cétacé rare, tu sais. Elles se cachent à l’eau.	Apercevoir une baleine ici, cétacé rare, tu sais. Elles se cachent à l’eau.
en_6395	Si vous avez de la chance, vous apercevrez une baleine avant qu'elle se cache à l'eau.	Si vous avez de la chance, vous apercevrez une baleine avant qu'elle se cache à l'eau.
en_6395	avec un peu de chance, vous verrez une baleine. Et même une seule cétacé, tellement elles sont belles.	avec un peu de chance, vous verrez une baleine. Et même une seule cétacé, tellement elles sont belles.
en_64	“Ah ! Si seulement l’ascenseur marchait", dit Tom en entamant l’ascension des marches.	“Ah ! Si seulement l’ascenseur marchait", dit Tom en entamant l’ascension des marches.
en_64	"Dis donc, ce serait bien si l'ascenseur fonctionnait", dit Tom en contemplant les sommets de la réussite sociale.	"Dis donc, ce serait bien si l'ascenseur fonctionnait", dit Tom en contemplant les sommets de la réussite sociale.
en_64	J’espère que l’ascenseur fonctionne, demanda-t-il d’un ton gravi-ssime.	J’espère que l’ascenseur fonctionne, demanda-t-il d’un ton gravi-ssime.
en_6402	Un pirate qui n'a qu'une seule main décroche souvent le téléphone. Il voulait décrocher.	Un pirate qui n'a qu'une seule main décroche souvent le téléphone. Il voulait décrocher.
en_6406	Un terrassier avait du travail à la pelle	Un terrassier avait du travail à la pelle
en_6406	Un creuseur de fossé s’est vu retranché dans sa carrière.	Un creuseur de fossé s’est vu retranché dans sa carrière.
en_6406	Un fossoyeur était au fond du trou quand il a dû faire une croix sur son emploi.	Un fossoyeur était au fond du trou quand il a dû faire une croix sur son emploi.
en_6406	Suite à de mauvaises décisions, l'excavateur s'est retrouvé au fond du trou.	Suite à de mauvaises décisions, l'excavateur s'est retrouvé au fond du trou.
en_6406	Un terrassier était bien ancré dans sa carrière.	Un terrassier était bien ancré dans sa carrière.
en_6406	Je connais un constructeur naval qui était bien ancré dans sa carrière.	Je connais un constructeur naval qui était bien ancré dans sa carrière.
en_6406	Un creuseur de trou était retranché dans sa carrière	Un creuseur de trou était retranché dans sa carrière
en_6406	L’amour de son métier était profondément ancré dans le cœur du marin.	L’amour de son métier était profondément ancré dans le cœur du marin.
en_6406	Un fossoyeur avait le sentiment d'avoir fait son trou mais de ne plus savoir comment sortir de l'ornière	Un fossoyeur avait le sentiment d'avoir fait son trou mais de ne plus savoir comment sortir de l'ornière
en_6406	Un chef de gare qui ne pouvait échapper à son petit train-train.	Un chef de gare qui ne pouvait échapper à son petit train-train.
en_6406	Un creuseur de fossé accusé s'est retranché derrière le secret professionnel.	Un creuseur de fossé accusé s'est retranché derrière le secret professionnel.
en_6406	Un croque-mort n'ayant rien fait que fossoyer sa carrière.	Un croque-mort n'ayant rien fait que fossoyer sa carrière.
en_6406	Un excavateur était retranché dans sa carrière.	Un excavateur était retranché dans sa carrière.
en_6406	C'était un terrassier à la carrière bien établie.	C'était un terrassier à la carrière bien établie.
en_6406	Le tisserand était attaché à son métier.	Le tisserand était attaché à son métier.
en_6406	Le travail du creuseur de fossé l'a poussé dans ses derniers retranchements.	Le travail du creuseur de fossé l'a poussé dans ses derniers retranchements.
en_6406	Sa longue carrière de terrassier l'avait laissé avec des opinions bien tranchées.	Sa longue carrière de terrassier l'avait laissé avec des opinions bien tranchées.
en_6406	Un champion de nascar amorça un tournant dans sa carrière.	Un champion de nascar amorça un tournant dans sa carrière.
en_6406	Un creuseur de fossés était retranché dans sa carrière	Un creuseur de fossés était retranché dans sa carrière
en_6406	Ce tailleur de pierre a changé de carrière.	Ce tailleur de pierre a changé de carrière.
en_6406	Ce fossoyeur avait su faire son trou dans la profession.	Ce fossoyeur avait su faire son trou dans la profession.
en_6406	Un terrassier avait fait son trou dans le monde professionnel	Un terrassier avait fait son trou dans le monde professionnel
en_6406	L'excavateur se retranchait derrière ses obligations professionnelles.	L'excavateur se retranchait derrière ses obligations professionnelles.
en_6406	Le bêcheur de fossés était embourbé dans sa carrière.	Le bêcheur de fossés était embourbé dans sa carrière.
en_6411	Lors du dernier match de baseball, un joueur a défendu sa base agressivement et risqué une entorse au règlement.	Lors du dernier match de baseball, un joueur a défendu sa base agressivement et risqué une entorse au règlement.
en_6413	Les blagues d'arbres sont la sève de ma vie.	Les blagues d'arbres sont la sève de ma vie.
en_6413	Mes blagues sur la cuisine manquent de sel.	Mes blagues sur la cuisine manquent de sel.
en_6413	Les blagues sur les arbres, ça me branche toujours !	Les blagues sur les arbres, ça me branche toujours !
en_6414	Le soleil va se lever, dit Tom, éclairé.	Le soleil va se lever, dit Tom, éclairé.
en_6414	“Le soleil se lève", s’exclama Tom avec aurore.	“Le soleil se lève", s’exclama Tom avec aurore.
en_6414	"C'est l'aube", dit Toto en se levant.	"C'est l'aube", dit Toto en se levant.
en_6414	"Le soleil se lève", dit Toto avec un sourire radieux.	"Le soleil se lève", dit Toto avec un sourire radieux.
en_6414	"Le soleil se lève" dit Tom sombrement.	"Le soleil se lève" dit Tom sombrement.
en_6416	Un ouvrage de médecine sans appendice, c'est étrange.	Un ouvrage de médecine sans appendice, c'est étrange.
en_6416	Un ouvrage médical inhabituel n'a pas d'appendice.	Un ouvrage médical inhabituel n'a pas d'appendice.
en_6416	Un livre médical inhabituel n'a pas d'appendice.	Un livre médical inhabituel n'a pas d'appendice.
en_6416	Un livre médical inhabituel est un livre qui n'a pas d'appendice.	Un livre médical inhabituel est un livre qui n'a pas d'appendice.
en_6417	Je suis ici - avec un cadeau ! dit Tom à présent.	Je suis ici - avec un cadeau ! dit Tom à présent.
en_6417	"Je suis ici - avec un cadeau!" dit Tom à présent.	"Je suis ici - avec un cadeau!" dit Tom à présent.
en_6425	VanDeGraaf a chargé son assistant de se présenter.	VanDeGraaf a chargé son assistant de se présenter.
en_6425	VanDeGraaf a chargé son assistant d'y assister.	VanDeGraaf a chargé son assistant d'y assister.
en_6425	VanDeGraaf a chargé son assistant d'assister.	VanDeGraaf a chargé son assistant d'assister.
en_6436	Alors, comment va-t-on dans le commerce des fleurs? Oh, ça fleurit bien.	Alors, comment va-t-on dans le commerce des fleurs? Oh, ça fleurit bien.
en_6436	Alors, comment va le commerce des fleurs? Oui, ça s'épanouit bien.	Alors, comment va le commerce des fleurs? Oui, ça s'épanouit bien.
en_6436	Alors, comment va le commerce des fleurs ? Oh, il s'épanouit plutôt bien.	Alors, comment va le commerce des fleurs ? Oh, il s'épanouit plutôt bien.
en_6441	Les derviches ont eu tellement de succès qu'ils vont bientôt partir en tournée !	Les derviches ont eu tellement de succès qu'ils vont bientôt partir en tournée !
en_6441	Le درويش savait se faire écouter, c'était un dervish perçant.	Le درويش savait se faire écouter, c'était un dervish perçant.
en_6441	Ce célèbre dervish est parti en tournée autour du monde.	Ce célèbre dervish est parti en tournée autour du monde.
en_6441	Le derviche avait tellement couru qu'il tourna de l'oeil.	Le derviche avait tellement couru qu'il tourna de l'oeil.
en_6443	"Je vais simplement te menotter", dis Toto maintenant	"Je vais simplement te menotter", dis Toto maintenant
en_6443	"Je vais juste vous mettre ces poignées", dit Tom de façon maniable.	"Je vais juste vous mettre ces poignées", dit Tom de façon maniable.
en_6448	Les cryptographes font des batteurs terribles. Ils sont juste assis, fascinés par tous les cymbals.	Les cryptographes font des batteurs terribles. Ils sont juste assis, fascinés par tous les cymbals.
en_6460	Je n'arrivais pas à me rappeler comment lancer un boomerang, mais ça m'est revenu.	Je n'arrivais pas à me rappeler comment lancer un boomerang, mais ça m'est revenu.
en_6460	Je ne me souvenais plus comment utiliser un boomerang, puis ça m'est revenu.	Je ne me souvenais plus comment utiliser un boomerang, puis ça m'est revenu.
en_6460	Je n'arrivais pas à me souvenir vers où j'avais lancé mon boomerang, mais ça a finit par me revenir.	Je n'arrivais pas à me souvenir vers où j'avais lancé mon boomerang, mais ça a finit par me revenir.
en_6463	Le serveur du restaurant chinois a lancé un canard au visage d'un riche client, il n'appréciait pas qu'on le traite de laqué.	Le serveur du restaurant chinois a lancé un canard au visage d'un riche client, il n'appréciait pas qu'on le traite de laqué.
en_6463	Même s'il était reconverti en cuisinier maintenant, il gardait toujours ses réflexes de coiffeur quand on lui demandait un canard laqué.	Même s'il était reconverti en cuisinier maintenant, il gardait toujours ses réflexes de coiffeur quand on lui demandait un canard laqué.
en_6463	Que dit le patron du restaurant chinois quand tu lui demandes de réduire l'addition ? - "Tofu ou quoi ?"	Que dit le patron du restaurant chinois quand tu lui demandes de réduire l'addition ? - "Tofu ou quoi ?"
en_6463	Le chef cuisinier a volontairement renversé un plat de tofu sur un client odieux. Tofu pas d'Po.	Le chef cuisinier a volontairement renversé un plat de tofu sur un client odieux. Tofu pas d'Po.
en_6469	Vous avez entendu parler du monteur de films à Hollywood qui avait un emploi à temps partiel dans une pizzeria ? Il demandait aux clients s'ils voulaient une ou deux coupures.	Vous avez entendu parler du monteur de films à Hollywood qui avait un emploi à temps partiel dans une pizzeria ? Il demandait aux clients s'ils voulaient une ou deux coupures.
en_6483	Il portait un costume taillé sur-mesure pour vendre ses sapins de Noël.	Il portait un costume taillé sur-mesure pour vendre ses sapins de Noël.
en_6488	Courir autour de son jardin pendant des milliers de kilomètres serait un sacré pied.	Courir autour de son jardin pendant des milliers de kilomètres serait un sacré pied.
en_6490	Une ballade en forêt, ça vous branche ?	Une ballade en forêt, ça vous branche ?
en_6490	Les acteurs, après la dernière scène du live action Jojo, ont fait leur dernière référence	Les acteurs, après la dernière scène du live action Jojo, ont fait leur dernière référence
en_6499	Les vieux écrivains ne meurent jamais, ils sont effacés.	Les vieux écrivains ne meurent jamais, ils sont effacés.
en_6499	Les vieux écrivains ne meurent jamais, ils sont juste effacés.	Les vieux écrivains ne meurent jamais, ils sont juste effacés.
en_65	Les vieux ingénieurs de locomotives ne meurent jamais, ils ne sont pas fret à partir.	Les vieux ingénieurs de locomotives ne meurent jamais, ils ne sont pas fret à partir.
en_65	Les anciens constructeur de locomotive ne meurent pas ils déraillent.	Les anciens constructeur de locomotive ne meurent pas ils déraillent.
en_65	Les anciens ingénieurs de locomotives ne meurent pas, ils déraillent.	Les anciens ingénieurs de locomotives ne meurent pas, ils déraillent.
en_65	Les vieux ingénieurs ferroviaires ne meurent jamais, ils déraillent juste.	Les vieux ingénieurs ferroviaires ne meurent jamais, ils déraillent juste.
en_65	Les vieux ingénieurs de locomotives ne meurent jamais, mais il déraillent.	Les vieux ingénieurs de locomotives ne meurent jamais, mais il déraillent.
en_65	Les vieux ingénieurs ferroviaires ne meurent pas, ils déraillent.	Les vieux ingénieurs ferroviaires ne meurent pas, ils déraillent.
en_65	Les vieux cheminots ne meurent jamais, ils déraillent juste complétement.	Les vieux cheminots ne meurent jamais, ils déraillent juste complétement.
en_65	Les vieux ingénieurs de locomotive ne meurent jamais, ils déraillent.	Les vieux ingénieurs de locomotive ne meurent jamais, ils déraillent.
en_65	Les vieux mécaniciens de locomotive ne meurent jamais, ils poursuivent juste leur chemin de cheminot.	Les vieux mécaniciens de locomotive ne meurent jamais, ils poursuivent juste leur chemin de cheminot.
en_65	Le vieux cheminot a dû prendre sa retraite, il déraillait complètement.	Le vieux cheminot a dû prendre sa retraite, il déraillait complètement.
en_65	UN cheminot, ça ne meurt pas, ça déraille, c'est tout.	UN cheminot, ça ne meurt pas, ça déraille, c'est tout.
en_65	Les vieux mécanos, en général, ne meurent pas. On voit qu'ils habitent toujours les locaux, mais plus rien ne les motive…	Les vieux mécanos, en général, ne meurent pas. On voit qu'ils habitent toujours les locaux, mais plus rien ne les motive…
en_65	Un ingénieur en locomotive ne meurt pas, il déraille.	Un ingénieur en locomotive ne meurt pas, il déraille.
en_65	Les vieux conducteurs de train ne meurent jamais, ils déraillent juste.	Les vieux conducteurs de train ne meurent jamais, ils déraillent juste.
en_65	Une conductrice de train ne meurt jamais, seulement, plus ça va, plus elle déraille.	Une conductrice de train ne meurt jamais, seulement, plus ça va, plus elle déraille.
en_6500	J’ai pété un câble quand mon téléphone s’est déchargé. Il faut vraiment que j’apprenne à lâcher prise.	J’ai pété un câble quand mon téléphone s’est déchargé. Il faut vraiment que j’apprenne à lâcher prise.
en_6500	Je me suis mis en colère parce que l'aération était en panne. Mon médecin m'a recommandé de bien respirer.	Je me suis mis en colère parce que l'aération était en panne. Mon médecin m'a recommandé de bien respirer.
en_6500	Quand la batterie de mon téléphone s'est déchargée, j'ai cédé à la tension et pété un câble. Quand j'ai mis mon psy au courant, il m'a donc conseillé de faire volt-face et de ne pas lâcher prise	Quand la batterie de mon téléphone s'est déchargée, j'ai cédé à la tension et pété un câble. Quand j'ai mis mon psy au courant, il m'a donc conseillé de faire volt-face et de ne pas lâcher prise
en_6500	Je me suis mis en colère quand mon téléphone s'est éteint parce qu'il n'avais plus de batterie. Mon psychologue m'a conseillé lâcher prise.	Je me suis mis en colère quand mon téléphone s'est éteint parce qu'il n'avais plus de batterie. Mon psychologue m'a conseillé lâcher prise.
en_6500	Je me suis énervée quand la batterie de mon téléphone s'est déchargée. Mon psy m'a conseillé de lâcher prise.	Je me suis énervée quand la batterie de mon téléphone s'est déchargée. Mon psy m'a conseillé de lâcher prise.
en_6500	J'ai pété les plombs quand la batterie de mon téléphone a rendu l'âme. Mon psy m'a conseillé de me reconnecter à moi-même.	J'ai pété les plombs quand la batterie de mon téléphone a rendu l'âme. Mon psy m'a conseillé de me reconnecter à moi-même.
en_6500	Je me suis énervé quand mon portable s'est éteint. Mon psy m’a conseillé d’aller recharger mes batteries.	Je me suis énervé quand mon portable s'est éteint. Mon psy m’a conseillé d’aller recharger mes batteries.
en_6500	Je me suis énervée quand je me suis aperçue que mon téléphone était à plat. Ma thérapeute m’a dit que j’étais sûrement épuisée et que j’avais simplement besoin de recharger mes batteries.	Je me suis énervée quand je me suis aperçue que mon téléphone était à plat. Ma thérapeute m’a dit que j’étais sûrement épuisée et que j’avais simplement besoin de recharger mes batteries.
en_6500	La batterie de mon téléphone est morte. J'étais en colère, mais mon psy m'a dit de lâcher prise.	La batterie de mon téléphone est morte. J'étais en colère, mais mon psy m'a dit de lâcher prise.
en_6500	Quand la batterie de mon téléphone a rendu l'âme, j'ai pété les plombs. Mon psy m'a dit: "Trouvez-vous un exutoire et tenez-moi au courant."	Quand la batterie de mon téléphone a rendu l'âme, j'ai pété les plombs. Mon psy m'a dit: "Trouvez-vous un exutoire et tenez-moi au courant."
en_6500	Le fait que mon téléphone n'ait plus de batterie m'a mis très en colère. Mon thérapeute m'a suggéré de lâcher prise.	Le fait que mon téléphone n'ait plus de batterie m'a mis très en colère. Mon thérapeute m'a suggéré de lâcher prise.
en_6500	Je me suis énervé quand la batterie de mon portable a lâché. Mon psy m'a dit d'arrêter de péter un câble.	Je me suis énervé quand la batterie de mon portable a lâché. Mon psy m'a dit d'arrêter de péter un câble.
en_6500	Je me suis mis en colère quand mon climatiseur est tombé en panne. Mon thérapeute m'a suggéré d'apprendre à garder la tête froide.	Je me suis mis en colère quand mon climatiseur est tombé en panne. Mon thérapeute m'a suggéré d'apprendre à garder la tête froide.
en_6500	Ça m’a énervé lorsque la batterie de mon téléphone portable s’est déchargée. Mon coach m’a suggéré de chercher une prise à laquelle me raccrocher.	Ça m’a énervé lorsque la batterie de mon téléphone portable s’est déchargée. Mon coach m’a suggéré de chercher une prise à laquelle me raccrocher.
en_6500	J'étais fou de rage après m'être fracturé la cheville. Mon psychologue m'a suggéré de lever le pied.	J'étais fou de rage après m'être fracturé la cheville. Mon psychologue m'a suggéré de lever le pied.
en_6500	J’étais furieuse quand la batterie de mon portable s'est épuisée. Mon conseiller m'a suggéré de trouver une prise.	J’étais furieuse quand la batterie de mon portable s'est épuisée. Mon conseiller m'a suggéré de trouver une prise.
en_6500	Quand j'ai vu que mon téléphone était complètement déchargé je me suis mise en colère. Ma conseillère m'a alors prise en charge.	Quand j'ai vu que mon téléphone était complètement déchargé je me suis mise en colère. Ma conseillère m'a alors prise en charge.
en_6502	Les vieux mécaniciens automobiles ne meurent jamais, c'est juste que tout leur échappe	Les vieux mécaniciens automobiles ne meurent jamais, c'est juste que tout leur échappe
en_6504	Le terrain de golf servant aussi de terrain de chasse, beaucoup de pratiquants en profitent pour rassembler leurs occupation. L'autre jour, un joueur a oublié son club pour les longues distances alors il a emprunté les bois d'un cerf récemment chassé.	Le terrain de golf servant aussi de terrain de chasse, beaucoup de pratiquants en profitent pour rassembler leurs occupation. L'autre jour, un joueur a oublié son club pour les longues distances alors il a emprunté les bois d'un cerf récemment chassé.
en_6506	Un groupe de voleurs suivit le prêtre où qu'il aille. Les oiseaux d'un père affluent ensemble.	Un groupe de voleurs suivit le prêtre où qu'il aille. Les oiseaux d'un père affluent ensemble.
en_6506	Un groupe de rapaces suivait le prêtre partout où il allait. Les oiseaux d'un père se rassemblent.	Un groupe de rapaces suivait le prêtre partout où il allait. Les oiseaux d'un père se rassemblent.
en_6507	Les taxidermistes, ils en savent des choses, à force de fourrer leur nez partout.	Les taxidermistes, ils en savent des choses, à force de fourrer leur nez partout.
en_6507	Les taxidermistes détestent qu'on leur bourre le crâne.	Les taxidermistes détestent qu'on leur bourre le crâne.
en_6507	Les taxidermists finissent rarement sur la paille.	Les taxidermists finissent rarement sur la paille.
