id	text
en_5488	She was only a Porchclimber's daughter, but you should see her stoop
en_5492	''I have been reading Voltaire,'' Tom admitted candidly.
en_5494	OLD MUSICIANS never die they just get played out.
en_5506	I like hot fudge sauce, but never on sundays.
en_5511	Glue inventors have to stick to it.
en_5512	Musical mechanics always sing in parts.
en_5514	I got a small ticket for speeding. It's fine with me.
en_5516	Betty Crocker was a flour child.
en_5517	Mothers everywhere want their children to give peas a chance.
en_5519	A fight over love and money would be duel purpose.
en_5521	Sweet potatoes? I yam impressed!
en_5525	I used to be a banker but I lost interest
en_5529	After coming to work and play musicians come home suite home.
en_5533	If you give some managers an inch they think they're a ruler.
en_5536	Reported sightings of the abominable snowman are yeti to be confirmed.
en_5548	I wanted to be a sonar technician, but it was out of my depth.
en_5553	Do you know if they ever got detective Sam spayed.
en_5554	She was only a Photographer's daughter, but she was really developed.
en_5555	A boiled egg in the morning is hard to beat.
en_5559	An elephant's opinion carries a lot of weight.
en_5561	I fought with Geronimo, said Tom bravely.
en_5567	Two brothers collaborated on haunted stories, but one was a ghost writer.
en_5573	Cousteau was submerged in his work.
en_5579	My name is Jim I train boxers
en_5580	A fisherman hated fish and chips but he didn't tell a sole.
en_5585	Galois wanted to assemble his own group.
en_5586	Victims of bad construction in the orient are 'bamboozled'.
en_5587	To plan a graveyard you need a skeleton idea before a detailed plan.
en_5588	Local Area Network in Australia: the LAN down under.
en_5589	He auditioned for a part as a trumpet player but he blew it.
en_5590	The only things sure for cab drivers are debt and taxis.
en_5592	She was only a Flag - waver's daughter, but she'd let her standards down for anyone.
en_5593	I think a job as a shoe salesmen would be your best fit.
en_5596	Nothing can compare to picnicking on a French hillside and savoring the bries.
en_5600	There is only one way to open the door and that is the key.
en_5602	The surgeon really did not know how to perform quick surgeries on insects, but he did one on the fly.
en_5605	Aliens are lovable because they're so spatial.
en_5609	OLD PRAGUE RESIDENTS never die, they just Czech out.
en_5611	The overweight fighter pilot was grounded for violating the rules of engorgement.
en_5612	''I still haven't struck oil,'' said Tom boringly.
en_5621	Traveling on a flying carpet is a rugged experience.
en_5625	OLD FROGS never die, but they do croak.
en_5631	A crazy programmer with a cold is a coughing hacker.
en_5632	She was only a Postman's daughter, but she sure knew her males.
en_5633	OLD BOOTLEGGERS never die, they just keep still.
en_5637	OLD HYPOCHONDRIACS never die they just lose their grippe.
en_5638	Overheard in med school - 'I learned about the colon through the process of elimination.'
en_5639	Be the soul supporter of your children.
en_5640	Two cheerleaders got married after they met by chants.
en_5645	My neighbor's sprinkler is a constant irrigation to me.
en_5647	We believe in separation of church and hate
en_5651	Fashionable women in Indiana all wear designer Hoosiery.
en_5656	Doctor, doctor, I keep thinking I'm a deck of cards. - I'll deal with you later. Next!
en_5657	OLD BANKERS never die they just lose interest.
en_5661	Issue of first day cover almost ended in a stampede.
en_5663	The man found something to catch fish, which was a net gain.
en_5664	If you eat soup that's nine days old you will get bad broth.
en_5672	I tried hard to get into vexillology, but, in the end, had to flag it away.
en_5674	What kind of flooring do alligator hunters use? Reptiles!
en_5676	A boy who instinctively waves at people has a natural hi.
en_5678	The pistol of a flower is its only protections against insects.
en_5682	The fisherman kept bragging about the big fish he caught, but he would not be very pacific about where he caught it.
en_5686	The study of ancient symbols will lead you to rune.
en_5696	There was a sale at the fish market today. I went to see what was the catch.
en_5704	Even though Ashley was blind and under arrest, she still had hope that someone would brail her out.
en_5707	I was given a shampoo and trim by a Pakistani in Liverpool, said Tom in Urdu.
en_5711	Our bikinis are exciting. They are simply the tops.
en_5712	Real estate agents believe in doing good deeds.
en_5713	VanDeGraaf charged his assistant to attend.
en_5720	Data got into so much trouble, her parents sent her packeting.
en_5724	Let's visit the tombs, said Tom, cryptically.
en_5729	To become an electrician you have to pass a battery of tests.
en_5731	OLD CHICKEN FARMERS never die, they just end up with a dozen aches.
en_5738	''For what we are about to receive, may the Lord make us truly thankful,'' said Tom gracefully.
en_5739	Old cotton - pickers never die. They just bale out.
en_5742	This is some pretty good tapioca. That's one way of pudding it.
en_5747	A tatoo artist has designs on his clients.
en_5754	OLD SOCCER PLAYERS never die, they just go on dribbling.
en_5757	Some music stores are in a CD part of town.
en_5759	A man tried working in a shoe store, but he just couldn't seem to fit in.
en_5760	7 days without prayer makes 1 weak
en_5765	I finally found a spotter at the gym, it's like a huge weight has been lifted off my shoulders.
en_5769	For the orthodontist visit, the boy had to brace himself.
en_5776	I saw something similar to moss the other day, but I didn't know what to lichen it to.
en_5777	Doctor, Doctor, what would you take for this cold? - Make me an offer. Next.
en_5781	OLD CREDIT CARD USERS never die, they just expire.
en_5784	When the janitor wanted to take up public speaking he always had the floor.
en_5786	She thought it was a real horse, but it was a phony.
en_5789	Nobel got a big bang out of it.
en_5793	The mother kangaroo tried to instill good financial habits in her baby. She told him to pocket all his allowance.
en_5798	A lawyer asked his dentist to give him a retainer.
en_5799	Two coin collectors got together for old dimes sake.
en_5801	A janitor with a broom in hand swept her off her feet.
en_5805	Dorothy's dog, of the Wizard of Oz fame, always eats his food entirely - he never leaves any scraps because it's in toto.
en_5806	My computer is so slow it hertz.
en_5811	Mickey Mouse gives some people Disney spells.
en_5833	My name is Rex. I own a junk yard.
en_5839	A sports match was attended by many scores.
en_5842	She was only a Lighthouse keeper's daughter, but she never went out at night
en_5843	OLD NUMBER THEORISTS never die, they just get past their prime.
en_5846	Where there are many chickens you can find layers of eggs.
en_5847	A thief who stole a calendar got twelve months.
en_5852	Archimedes set out to invent a water pump and screwed it up.
en_5861	Archaeologists working at night need lots of eon lights.
en_5863	Hangmen always keep their customers in the loop.
en_5864	Pavlov was drooling at the thought.
en_5865	New legislation forbids anyone but Santa's family dressing up as him, and you must be named in the related clauses.
en_5866	OLD HORSE STABLES do die but they can always be barn again
en_5871	Don't expect to eat something fancy when you're flying because it's plane food.
en_5875	When it comes to drinks, citrus fruit juices are always in the limelight.
en_5878	Old math profs never die, they just can't differentiate.
en_5884	The mad scientist in the old castle had a strange secret – but he kept it under his bat.
en_5893	When the hockey player came home he gave his wife a puck on the cheek.
en_5894	I told my friend about the creative writing class I took, and she said that she had a simile experience.
en_5904	OLD BAKERS never die, they just stop making lots of dough.
en_5910	Have an optometrist run for president, because they are people of vision.
en_5915	My new girlfriend and I are moving together into a tree house, I hope we won't fall out.
en_5920	I dropped a tub of margarine in the kitchen and ended up with a Parkay floor.
en_5922	The plums for sale dried out, so the profits were pruned.
en_5929	She had a boyfriend with a wooden leg, but broke it off.
en_5933	Edison thought it would be an illuminating experience.
en_5943	When the shocked IRS agent was found guilty of tax evasion he had to take time to collect himself.
en_5959	OLD TYPISTS never die, they just lose their touch.
en_5964	Weather forecasters have to have lots of degrees.
en_5966	She was only a Dentist's daughter, but everybody wanted to fill her cavity.
en_5967	Sign: 'Please turn out the lights. Thanks a watt.'
en_5968	The winter drive - by shooting was a slay ride.
en_5969	Podiatrist malpractice: Callous neglect
en_5971	A fisherman took pain pills because of a persistent haddock.
en_5977	OLD ELECTRICIANS never die, they just lose their potential.
en_5980	When the baby bird penned his first novel he was just a fledgling author.
en_5992	Lawyers have to like alcohol because they're always being called to the bar.
en_5993	I tried to pack myself in a suitcase. I could hardly contain myself.
en_5996	I didn't have the faintest idea as to why I passed out.
en_6001	Car salesmen compete trying to sell for the lease amount.
en_6004	She was only a Telephone operator's daughter, but she sure had good connections.
en_6006	There's a Sin dividing line between heaven and hell.
en_6009	OLD POKER PLAYERS never die, they are just discarded.
en_6010	The warden gave the inmates acne medicine hoping it would keep them from breaking out.
en_6018	Sometimes a pencil sharpener is needed in order to make a good point.
en_6021	''These bit patterns will be more readable in groups of 8,'' said Tom bitingly.
en_6022	She was only a Butcher's daughter, but there wasn't much more she could loin.
en_6028	What a charming doorway! said Tom, entranced.
en_6029	Banning the bra was a big flop.
en_6034	Two wrongs can make a riot.
en_6042	My name is Art, I'm a museum curator.
en_6045	I had to pay to get into the annual local carnival. But that was the county fare.
en_6046	I hate Chablis, Tom whined.
en_6048	The weekend reporter sailed through the newscasts while the anchor was aweigh.
en_6053	Biologists have recently produced immortal frogs by removing their vocal cords. They can't croak.
en_6054	Did you hear about that new drug that makes people angry? It's all the rage now.
en_6056	OLD COUPON CLIPPERS never die, they just expire.
en_6061	OLD FIREFIGHTERS never die they just go to blazes.
en_6067	A boiled egg is hard to beat.
en_6068	I went to an invisible fairground but didn't think it was very good. I just couldn't see the attraction.
en_6071	''The seesaw is upside down,'' said Tom saucily.
en_6080	Old accountants never die, they just lose their balance.
en_6085	For the woman who wore size 13, finding shoes that fit was no small feat.
en_6089	Have you heard the joke about the bomb? It had no impact.
en_6090	A bank manager who was also a high jumper spent most of his time in the vault.
en_6092	OLD CARTOONISTS never die, they just draw their last breath.
en_6097	My mailman should be a comedian, his delivery is perfect!
en_6099	She became a lifeguard at the beach and kept the buoys in line.
en_6101	''It's a German song,'' Tom lied.
en_6102	If pride goes before a fall, humility should arrive by that winter
en_6104	Even covered in salad dressing my lettuce looked bare, so I put some cloves on it.
en_6108	Practice safe eating – always use condiments.
en_6110	OLD ORGANISTS never die, they just come to a stop.
en_6115	The geneticist taught his students how to mendel defective genes.
en_6120	Greys Anatomy has many humerus remarks.
en_6130	That horse looks like a good bet at 17 to 1, said Tom oddly.
en_6131	There was a snake that gave birth to a bouncing baby boa.
en_6147	My wife is trying to lose weight but continues to frequent the coffee shops for rich beverages and delicacies. You could say she is making a moccary of her diet.
en_6149	The dance club opened to rave reviews.
en_6152	In a recession, the most secure job is garbage - man. Business is always picking up.
en_6154	OLD ELECTRICIANS never die, they just can't make connections
en_6157	He crashed through several windows, but felt no pane.
en_6158	OLD SLAVS never die, they just czech out.
en_6167	When bottled water is cheap it's called a liquidation sale.
en_6169	''I'd like to be a Chinese labourer,'' said Tom coolly.
en_6174	The other day I held the door open for a clown. I thought it was a nice jester.
en_6188	I heard Einstein got along well with his parents... relatively speaking.
en_6191	Please mix me a martini, said Tom, dryly.
en_6193	Russia was slow to recover after WW2 because it kept Stalin around.
en_6196	Chicken farmers will often share a good yolk.
en_6202	Naughtily, Tom said nothing.
en_6206	''If I let go of the ceiling it will collapse,'' Tom upheld.
en_6226	She was only a Electrician's daughter, but she went haywire.
en_6227	I think Santa has riverfront property in Brazil. All our presents came from Amazon this year.
en_6230	After that poisonous snake struck at me in the Arizona Desert I was really rattled.
en_6236	What you seize is what you get.
en_6244	I like elevators they let me say jokes on every level.
en_6250	She was only a Globetrotter's daughter, but she manages to get around.
en_6252	New years resolution for the bankrupt gardener was to forget the past and rely on the fuchsia.
en_6254	If your mind is clouded or in a fog you may have mist some opportunities.
en_6255	Librarians are always going by the book.
en_6261	What it boils down to is this: eggs taste good.
en_6267	If your dad's sisters are construction workers you might call them carpenter aunts.
en_6269	When the thief fell in the wet cement and broke both legs, he became a hardened criminal.
en_6271	When the woman got paid for being in a study at the sleep clinic, she said it was her dream job.
en_6272	I wanted to make suits but I could never measure up.
en_6277	I'm very picky about my hair, so a strange barber just won't cut it.
en_6279	Some people, asked what they thought had caused the recent flooding in our valley, pointed to a concrete wall in the distance and said it was this damn thing.
en_6281	You should lock up your wine in a cabernet.
en_6284	A chemist has discovered a drug that will keep dogs from howling at night. Now, not every dog will have his bay.
en_6285	There was a dentist who was convicted of incisor trading.
en_6286	You should never drink beyond the pint of no return.
en_6287	A hangman will always keep you in the loop.
en_6293	The cobbler was asked how many shoes he had soled by a well
en_6295	I dropped out of my communism class because of lousy Marx.
en_6302	Two brothers fought over some sheet music but their mother wanted to keep the piece.
en_6309	OLD UNIVERSITY PRESIDENTS never die, they just lose their faculties
en_6311	Looting a drugstore is called Pillaging.
en_6312	A cannibal's favourite game is 'swallow the leader'.
en_6321	What is the best store to be in during an earthquake? A stationery store.
en_6322	When gossip finally led to the landlady's arrest for murdering her tenants and scattering parts of their bodies around town, her only comment was,'' Well, that's what comes of spreading roomers.''
en_6323	OLD CHEMISTS never die, they just stop reacting.
en_6331	He was the most dishonest and cleverest card shark in the city, the police said he will be dealt with.
en_6334	The discovery of how to make steel was ironic.
en_6350	If you work in a tire factory you have to get rolling every morning.
en_6355	I've caught Moby Dick! Tom wailed.
en_6357	An undertaker can be one of your best friends, he is always the last one to let you down.
en_6358	One evening King Arthur's men discovered Sir Lancelot's moonshine whiskey operation and shattered the still of the knight.
en_6359	An alien landed at a soft drink company and said'take me to your liter'.
en_6360	The postmen get together for mail bonding.
en_6363	''I want a motorized bicycle,'' Tom moped.
en_6370	Henry perfected the Ford down to a T.
en_6371	My name is Sandy. I'm a lifeguard.
en_6374	An experienced waiter can give a lot of good tips.
en_6378	A new batter joined the baseball team, and he was a real hit.
en_6383	The defendant in a coffee theft trial refused to testify on the grounds that could incriminate him.
en_6384	''Do you buy and sell stolen goods?'' asked Tom offensively.
en_6385	When the crop was destroyed, there was no more cranberry source.
en_6386	Do you have any parting words? - How about comb and brush?
en_6390	The salesman was peddling used bikes.
en_6399	When making butter there is little margarine for error.
en_6401	My wife is a fine cook, plus a great algebra teacher, she is quite famous for her pi.
en_6409	Sea captains have a lot of latitude.
en_6411	If you operate a drill press you have a boring job.
en_6414	We welcome you with open psalms.
en_6415	OLD RIVER RATS never die, they just start to creek
en_6417	During his lifetime, the composer Bach was a noted success.
en_6418	I trained my dog to hunt for underground mushrooms but now he's more truffle than he's worth.
en_6421	There's a repair shop for baroque musical instruments.
en_6422	Army dentists make a good drill corps.
en_6423	''I'm on social security,'' said Tom dolefully.
en_6424	I was fired from my job selling amplifiers. I didn't achieve the sufficient volume of sales.
en_6426	Gunpowder was invented in a flash.
en_6434	A little boy fired his light - colored crayons because they wouldn't show up.
en_6437	''This wind is awful,'' blustered Tom.
en_6446	I'll tempt Adam tonight, she said evilly.
en_6449	Church disputes can be settled with canons.
en_6450	When the waiter told me they were out of corn I said, 'That really shucks.'
en_6459	The bald man decided to consider a hair transplant to rogaine his confidence in looking younger.
en_6460	Astronomers often have their own private viewpoints.
en_6461	My friend said, 'There's a lot of gold in those hills.' I replied, 'That's a load of bullion.'.
en_6463	I thought that the penny I was looking for would have belonged to a man, but I detected the cent of a woman.
en_6464	OLD CARD PLAYERS never die, they just shuffle off.
en_6467	I watched a movie about a baby hen, it was a real chick flick.
en_6473	What's the name of that street in Paris? asked Tom ruefully.
en_6477	An hobbituary to Tolkien appeared in each of the major newspapers, all had a familiar ring to them.
en_6478	The inventor of a hay baling machine made a bundle.
en_6480	My son wanted a scooter. When I told him they are too dangerous, he moped around the house.
en_6482	My name is Chuck, I'm a butcher.
en_6484	To crack open the walnuts, several officers foolishly pounded them with hand grenades, scattering the colonels everywhere.
en_6493	OLD STATUES never die they just get busted.
en_6498	They called him the king of the dentists because he specialized in crowns.
en_6502	My name is Ray. I'm a roentgenologist.
en_6503	He tried to sell me glass with imperfections in it, but I saw through it.
en_6515	How could I trust the ceiling fan installer when I knew he was always screwing up.
en_6517	I didn't want to buy leather shoes, but eventually I was suede.
en_6532	People who work at a mint make a lot of money.
en_6545	A guy who accidentally drove his small import into a giant shrink - wrap machine had his Fiat sealed.
en_6546	Digging a hole for a coffin is a grave matter.
en_6555	The forecaster was away because he was under the weather.
en_6556	When the plums dry on your tree, it's time to prune.
en_6559	If they say you look good in glasses that would be an optical allusion.
en_6560	If you believe restaurants always overcook steaks, then you probably order them rarely.
en_6563	She was only a Catcher's daughter, but she had many balls bounce off her chin.
en_6564	Inflammatory talk is often seen as propane language.
en_6566	The son can warm you forever
en_6569	A scientist doing a large experiment with liquid chemicals was trying to solve a problem when he fell in and became part of the solution.
en_6570	The suspect 'Sheppard' was finally taken into custody after authorities caught him on the lam.
en_6575	The mime wanted to say something, but he wasn't aloud.
en_6580	The shoemaker did not deny his apprentice anything he needed. He gave his awl.
en_6586	If all your troubles are melting away watch out for the floods.
en_6594	When you can't decide with your friends whose place to have a party at it's known as party politics.
en_6605	He made so many mistakes that he had an err about him.
en_6607	To heir is human.
en_6609	Two construction workers had a stairing contest.
en_6613	Making your own hard liquor is a whiskey business.
en_6618	On Independence day, may the fourth be with you.
en_6620	I just got my permit to harvest shrimp in the Antarctic. Now I have a licence to Krill.
en_6634	Pasteur was boiling about not being invited.
en_6641	Early stone tools had many problems that were eventually ironed out.
en_6643	My cavity wasn't fixed by my regular dentist, but by a guy who was filling in.
en_6644	Could modern submarines be the wave of the future?
en_6651	For a chronically absent employee: It seemed her career was just taking off.
en_6656	Gardeners like to spring into action.
en_6658	I've struck oil! Tom gushed.
en_6659	They tried to save him with an I. V. but it was all in vein.
en_6664	The swanky hoteliers' convention tended to attract the inn crowd.
en_6665	Pick your friends, but not to pieces
en_6669	After burning a batch of cookies a baker felt very crummy.
en_6670	The chaplain got his gown from the army surplice depot.
en_6673	To become a pilot requires a good altitude.
en_6675	''What are these berries?'' Tom rasped.
en_6678	OLD HELSINKI TOURISTS never die, they just vanish into Finn air.
en_6686	Easter is more than something to dye for
en_6687	Abstinence makes the heart grow fonder
en_6693	Harry and Clem the carpenters, argued mightily on how best to complete the dinette set they were working on. They finally agreed to table the discussion.
en_6696	They argued about their vacation and finally stayed at the last resort.
en_6700	Just because pews come in rows doesn’t mean we should plant ourselves there
en_6702	My name is Marshall. I'm a peace officier.
en_6705	Dentists on death fill their last cavity.
en_6709	''There's room for one more,'' Tom admitted.
en_6711	A pet store had a bird contest with no perches necessary.
en_6713	An optometrist told his patient: 'It appears your vision is improving!' 'Really? 'replied the patient.' Must be the luck of the iris.'
en_6716	A teacher having a tough time longs for the end of the school daze.
en_6718	Astronauts work in a nice atmosphere.
en_6721	Have another soft drink, Tom coaxed.
en_6729	The massage which came with the spa treatment was a nice touch.
en_6731	The Loch Ness monster eats fish and ships.
en_6735	Do hotel managers get board with their jobs?
en_6740	During my trip to Italy, I didn't do much. I just vegged out. When in Rome, do as the Romaines.
en_6742	The two guys caught drinking battery acid will soon be charged.
en_6748	The psychotic florist created many flower derangements.
en_6750	Chimney sweep's daughter, but she soots me fine.
en_6753	The first duck wouldn't go in the water. The other duck said ''What are you, chicken?''.
en_6758	She was only an Artist's daughter, but what a crowd she could draw.
en_6761	''That's price - fixing!'' said Tom caustically.
en_6764	One gruelingly intense month into the year - long diet regimen, the overwhelmed patient concluded she could not stand the weight.
en_6770	I used to enjoy steak and cheese with my eggs, but it's all ova now.
en_6771	In parking lots, arguments often start from scratch.
en_6773	Balls! Tom said roundly.
en_6777	The seed company turfed out my idea for ready made lawn.
en_6780	The self - conscious shipbuilder tried to recruit extremely sycophantic sailors to compliment her newly designed destroyer.
en_6788	Bowling Alley: Please be quiet. We need to hear a pin drop.
en_6789	The boy who got electrocuted was unable to give a statement because he was still shocked at the incident.
en_6791	OLD NEWSPAPER PUBLISHERS never die, they just lose their circulation.
en_6795	If a judge loves the sound of his own voice, expect a long sentence.
en_6798	Some people still think that writing long stories is a novel idea.
en_6805	The guilt - ridden shark always has a feeling of remoras.
en_6806	I simply must find a new podiatrist. My podiatrist has developed such a callus attitude.
en_6807	To be a mountain climber one needs to be in peak condition.
en_6813	Here is how the track meet is going to run...
en_6815	A former doctor, while auditioning for a play, broke his leg. But luckily, he could still make the cast.
en_6817	Baseball players have to stay in line or they will be afoul of the rules.
en_6821	No matter how much you push the envelope, it'll still be stationery.
en_6822	OLD GUITARISTS never die, they just fret their lives away
en_6824	''I don't like this Chardonnay,'' Tom whined.
en_6832	Vampires are always looking for their necks victim.
en_6833	We were so poor when I was growing up we couldn't even afford to pay attention.
en_6834	On the old trains the engineer had a lot of esteem.
en_6839	Bees make money by celling their honey.
en_6840	My heart starts aiken when Clay sings.
en_6842	In the air duct installers union they have lots of opportunity to vent.
en_6844	I found out that at the gym, their opinion on fitness carries a lot of weight.
en_6848	Why are all businessmen fat? Must be all the inflation.
en_6850	Legends tell us that a weakness of the carnivorous vampire is a steak.
en_6851	A speaker at the firearms convention had to rifle through his notes.
en_6853	The painter was hospitalized due to too many strokes.
en_6854	''I've run out of wool,'' said Tom, knitting his brow.
en_6856	He wanted desperately to be a good golfer - you could say he had a driving ambition.
en_6860	I was struggling to figure out how lightning works then it struck me.
en_6866	A bunch of robins followed the priest wherever he went. Birds of a father flock together.
en_6867	My name is Wade and I'm in swimming pool maintenance.
en_6870	A dog who played baseball always got walked.
en_6871	The man brought an umbrella with him into the ice cream store because he heard there was a chance of sprinkles.
en_6874	Installing a fan can be a breeze.
en_6876	The magician got so mad he pulled his hare out.
en_6877	I couldn't quite remember how to throw a boomerang, but eventually it came back to me.
en_6880	I'm drawn to art.
en_6882	At a conference, I unexpectedly encountered the wife of a former client, whom I hadn't seen in 20 or more years. ''You haven't changed!'' she exclaimed. ''There's plenty of time for that,'' I replied. ''The dinner isn't until this evening.''
en_6903	She said she wasn't pregnant but contractions speak louder then words.
en_6904	The boy's guitar teacher helped him pick up his skills.
en_6907	OLD INTERPRETERS (for the deaf) never die, they just sign off.
en_6916	My name is Brandy. The bartender.
en_6919	I'm here - with a gift! said Tom presently.
en_6920	If you have need of a locksmith he will be your key man.
en_6925	My name is John. I'm a plumber
en_6926	An argument over puppy selection is a pique of the litter.
en_6933	When you dream in color, it's a pigment of your imagination.
en_6936	That's no beagle; that's a mongrel, Tom muttered.
en_6943	The Junior NCO had sore wrists. The doctor said it was corporal tunnel syndrome.
en_6945	A reporter was at an ice cream store getting the scoop.
en_6950	The cannibal passed his brother in the woods.
en_6958	The church choir robes were too long and needed to be hymned.
en_6964	I've been to the dentist several times so I know the drill.
en_6966	A restaurant owner gave his cooks a stirring speech.
en_6970	The hot dog vendor answered, with a tone quite frank.
en_6972	That soil scientist always travels by himself. He's a loam ranger.
en_6976	A cat ate some cheese and waited for a mouse with baited breath.
en_6982	Working for the IRS is a hard job because it is so taxing.
en_6987	Workers in an upholstery business demanded a wage hike to cushion the high cost of living.
en_6988	My sofa was repaired, but I was surprised to find an item on the bill for upholstery tacks.
en_6989	Nearing the end of his sentence, the convicted Wall Street wizard, feeling both oddly safe in his spartan confinement but not quite penitent for his overzealous trading misdeeds, feared and anticipated his release, nightly dreaming of his long cherished hard sell.
en_6991	Bike sales go in cycles.
en_7000	If you break a string on your guitar don't Fret.
en_7001	Just pew it
en_7009	My name is Moe, I'm a gardener
en_7014	Undertakers have to get up early in the mourning.
en_7022	The fine print is usually a clause for suspicion.
en_7024	The inventor of shag carpet made a big pile.
en_7025	I met some cult members who worshiped soup serving utensils. I said, 'Oh ye of ladle faith.'
en_7037	In the novel, there is an unexpected secret meeting of the lovers. It is a plot tryst.
en_7040	What did the skeleton have for supper? Ribs.
en_7044	When the air conditioning failed in the indoor stadium there was a fan protest.
en_7045	On organic farms they till it like it is.
en_7046	You know what happens after you miss math class? It starts adding up.
en_7047	Husbands are like fires. They go out when unattended.
en_7054	Is that pure rump roast? Nothing butt.
en_7056	They threw a party for the inventor of the toaster. And he was toasted.
en_7058	When I first tried the new cough syrup, I really had no idea what to expectorate.
en_7063	To earn an A in ''Sewing with Burlap'', you really have to know the coarse material.
en_7064	I don't like hanging out at the pancake house, that place gives me the crepes!
en_7068	My fear of planes has taken off.
en_7069	The prospector didn't think his career would pan out.
en_7078	Dr. Jekyll's more successful second formula turned him into a world - class sprinter rather than a violent psychopath, proving that you can run but you can't always Hyde.
en_7084	He made a slow start in the sport of weightlifting but he picked it up eventually.
en_7085	Making up puns about the finest soil is the loess form of humor.
en_7086	She was only a Carpenter's daughter, but you should have seen her circular sores!
en_7096	I heard about this new governing document that says people can only go to the bathroom one per day. It's called the Constipation.
en_7097	''Would you like some soda?'' asked Tom caustically.
en_7099	A small boy went to the counter to pay for his lunch but he was a little short.
en_7110	That the obstetrician's services were needed on the train was an accident of berth.
en_7111	His wife loved pottery making but for him it was just kiln time.
en_7113	''I've mailed the letter,'' Tom assented.
en_7114	Old white blood cells lymph around the body.
en_7116	My friends and I played a game of football on a pile of quarry rock - we lost on aggregate.
en_7127	I've been listening to the Brandenberg Concertos, Tom barked.
en_7128	Money doesn't grow on sprees.
en_7131	The thief broke into the music store and stole the lute.
en_7137	You should always use basil the day you buy it - as they say, herb today, gone tomorrow.
en_7140	Authors can be very PENsive.
en_7143	Undertakers' Motto - Trust us. We are the very last ones to put you down.
en_7146	On TV it's a maze of channels, luckily he had a guide.
en_7147	A musician went to hospital after playing too many accidentals.
en_7151	I tried to play the bagpipes, but the sound coming out was off kilter.
en_7156	The man loved a good play on words but his wife couldn't stand the punishment.
en_7159	She was only a Doctor's daughter, but she really knew how to operate.
en_7166	An astronomy column in the newspaper would have a lot of space devoted to it.
en_7170	A bacteria walked into a bar and the bartender said, 'We don't serve bacteria in this place.' The bacteria said, 'But I work here, I'm staph.'
en_7171	Have you ever heard of an honest cheetah?
en_7191	A man sprayed a boy with ceiling foam. He was arrested for insulating behavior.
en_7194	Kentucky Fried Chicken, looking to expand into the area of low - fat dining alternatives, has begun selling popcorn. Their new motto is,'' Look for the kernel.''
en_7196	I wanted to join my local rambling club, but the guy I spoke to on the phone just went on and on.
en_7197	Skipping school to bungee jump will get you suspended.
en_7200	The nuclear physicist took a vacation for a fission trip.
en_7205	The sheep robber was caught on the lamb.
en_7206	Waiter, I'll have my bill now. - How did you find your steak, sir? - Oh, I just moved the potato and there it was.
en_7208	OLD SALESMEN never die, they just go out of commission.
en_7210	The cat in northern Scandinavia always had a lapp to sit on.
en_7212	Tailors enjoy hanging out in internet fora, as they are full of threads.
en_7230	We are overdressed when we are wrapped up in ourselves.
en_7231	Dermatologists often make rash statements.
en_7233	Some people with a lot of vision started the Blind Institute.
en_7235	The royal pharmacist wore a tuxedo and dispensed with formalities.
en_7243	Are evil wildebeests bad gnus?
en_7246	Give me some pre - packed cheese slices, said Tom craftily.
en_7249	I met this guy who said he loved children, then I found out he was on parole for it.
en_7254	If intervening was an olympic sport, he'd win the gold meddle.
en_7258	Fishers often wet their appetite.
en_7259	Jesus changes grave situations. Happy Easter.
en_7261	''I wonder where the next character is going to appear,'' said Tom with a cursory glance.
en_7267	To kill a circus in one blow, go for the juggler.
en_7268	George Westinghouse was a refrigerator magnate.
en_7271	For every 45 I collected, I would write down the song and the artist so I could keep records.
en_7273	''That horse looks like a good bet at 20 to 1,'' said Tom oddly.
en_7280	Doctor, Doctor I feel like a pair of curtains - Well pull yourself together then. Next.
en_7282	Years ago, changing TV channels from a sitting position was a remote possibility.
en_7286	The dermatologist was an avid gardener but he had a problem with moles.
en_7289	Having too many vowels is a consonant struggle in the game of Scrabble.
en_7291	''That's nothing!'' said Tom naughtily.
en_7294	My name is Abbie. I'm a Mother Superior.
en_7297	Building a cul - de - sac would be a bit of a dead - end job.
en_7300	Another batch of shells for me! Tom clamored.
en_7306	The parsley farmer couldn't pay his child support, so the courts garnished his wages.
en_7308	My name is Avery. I raise birds.
en_7311	Our theft of raw gold from the mine site was a fiasco because, as we jumped into the getaway boat, we dropped the ore.
en_7312	''My parents are called Billy and Nanny,'' Tom kidded.
en_7314	Beaver rallying cry: ''River be dammed!''
en_7318	Some orchestra conductors make their mark in the world of opera. They were in the right aria at the right time.
en_7320	Being able to fit size 14 shoes is quite a feet.
en_7327	The man who impulsively got a cat despite his allergies later realized that it was a rash decision.
en_7334	A cutlery manufacturing company was built at a fork in the road.
en_7340	Waiters are good at multiplication because they know their tables.
en_7342	The earless defendant waived his hearing.
en_7348	She became an art dealer because she wanted more Monet.
en_7350	The comedian stopped at the fabric store on his way to a comedy gig. He was looking for new material.
en_7353	The rabbi became a professional golfer because he was good at making the cut.
en_7355	When asked by her co - workers whether they should bring a gift to her birthday party, Mary replied,'' You should know that all I'm interested in is your presence.''
en_7357	A lot of kneeling will keep you in good standing
en_7359	The male pig puts everyone to sleep. You could say he's quite the boar.
en_7360	OLD CHEMISTS never die, they just lose their refluxes.
en_7362	Did you hear about the compulsive fisherman? He was really hooked on it.
